gene,comparison_experiment_count,sample,pearson_r,voxel_count,pearson_r_brain,voxel_count_brain,pearson_r_atlas_regions,atlas_region_count,pearson_r_real_data,voxel_count_real_data,pearson_r_interpolated_only,voxel_count_interpolated_only,reference_experiment_ids,comparison_experiment_ids,excluded_experiment_id,seed
Zeb2,7,82,0.8977061,1295040,0.83493453,511377,0.9847492,698,0.82295346,294903,0.8488371,216474,"[71924066, 78591294, 78591296, 78591298, 78591302, 78591306, 78591312, 78633497, 78633499, 78633501, 78633505, 79736365, 79736373, 80413072, 80413078]","[78591300, 78591304, 78591308, 78591310, 78633503, 79736351, 79736369]",,20260812
Zeb2,7,83,0.87271035,1295040,0.80068797,511377,0.97204864,698,0.79653597,296941,0.80649126,214436,"[78591294, 78591296, 78591298, 78591304, 78591306, 78591308, 78633499, 78633501, 78633503, 78633505, 79736351, 79736373, 80413072, 80413076, 80413078]","[78591300, 78591302, 78591310, 78591312, 79736365, 79736369, 79736377]",,20260812
Zeb2,7,84,0.9010451,1295040,0.8399891,511377,0.98670995,698,0.8382887,294501,0.8422303,216876,"[71924066, 78591294, 78591296, 78591302, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633505, 79736351, 79736369, 79736377, 80413074]","[78591298, 78591304, 78633501, 78633503, 79736365, 80413072, 80413078]",,20260812
Zeb2,7,85,0.9003322,1295040,0.8381195,511377,0.983163,698,0.833076,291057,0.84410465,220320,"[78591294, 78591296, 78591298, 78591300, 78633497, 78633499, 78633501, 78633503, 78633505, 79736365, 79736369, 79736373, 79736377, 80413072, 80413078]","[71924066, 78591302, 78591304, 78591306, 78591308, 80413074, 80413076]",,20260812
Zeb2,7,86,0.88832843,1295040,0.81932205,511377,0.9763301,698,0.81307197,288326,0.827145,223051,"[71924066, 78591298, 78591302, 78591306, 78591308, 78591312, 78633497, 78633499, 78633501, 79736365, 79736369, 79736373, 79736377, 80413074, 80413078]","[78591294, 78591296, 78591300, 78633503, 78633505, 79736351, 80413072]",,20260812
Zeb2,7,87,0.89391434,1295040,0.8276668,511377,0.9818694,698,0.8256906,286743,0.83031034,224634,"[71924066, 78591294, 78591298, 78591300, 78591306, 78591310, 78633497, 78633503, 78633505, 79736351, 79736369, 80413072, 80413074, 80413076, 80413078]","[78591296, 78591302, 78591304, 78633499, 78633501, 79736373, 79736377]",,20260812
Zeb2,7,88,0.8739785,1295040,0.79557675,511377,0.97772706,698,0.78924966,292958,0.80375385,218419,"[78591294, 78591300, 78591304, 78591308, 78591310, 78633499, 78633503, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591296, 78591302, 78591306, 78591312, 78633497, 78633501, 78633505]",,20260812
Zeb2,7,89,0.8811544,1295040,0.8060189,511377,0.9777599,698,0.80364186,290329,0.8087684,221048,"[71924066, 78591294, 78591298, 78591300, 78591302, 78591304, 78591310, 78633499, 78633501, 79736351, 79736365, 79736369, 79736373, 80413072, 80413078]","[78591306, 78591312, 78633497, 78633503, 78633505, 79736377, 80413076]",,20260812
Zeb2,7,90,0.859112,1295040,0.7747916,511377,0.9632573,698,0.76827747,290173,0.78286517,221204,"[71924066, 78591294, 78591296, 78591298, 78591300, 78591304, 78591308, 78591310, 78633497, 78633499, 78633503, 79736365, 79736373, 80413072, 80413078]","[78591302, 78633501, 78633505, 79736351, 79736369, 79736377, 80413076]",,20260812
Zeb2,7,91,0.86965317,1295040,0.78769875,511377,0.97282636,698,0.7817774,293052,0.7944279,218325,"[78591296, 78591298, 78591300, 78591302, 78591306, 78591308, 78591312, 78633499, 78633501, 78633505, 79736365, 79736369, 79736373, 79736377, 80413076]","[71924066, 78591294, 78591310, 78633497, 78633503, 79736351, 80413078]",,20260812
Zeb2,7,92,0.89715403,1295040,0.8332795,511377,0.9859047,698,0.8274816,290948,0.83968806,220429,"[78591294, 78591298, 78591300, 78591304, 78591306, 78591312, 78633497, 78633501, 78633503, 79736351, 79736369, 79736373, 79736377, 80413076, 80413078]","[71924066, 78591302, 78591308, 78633499, 78633505, 79736365, 80413074]",,20260812
Zeb2,7,93,0.8852258,1295040,0.8190161,511377,0.97786283,698,0.8105626,291240,0.8286021,220137,"[78591294, 78591298, 78591300, 78591302, 78591304, 78591308, 78591312, 78633497, 78633499, 78633505, 79736351, 79736369, 80413072, 80413074, 80413076]","[71924066, 78591310, 78633501, 78633503, 79736365, 79736373, 79736377]",,20260812
Zeb2,7,94,0.8765905,1295040,0.7989099,511377,0.96928847,698,0.7948991,285794,0.8043883,225583,"[71924066, 78591294, 78591296, 78591298, 78591308, 78591310, 78591312, 78633501, 78633503, 79736351, 79736365, 79736369, 79736373, 80413072, 80413074]","[78591300, 78591306, 78633497, 78633505, 79736377, 80413076, 80413078]",,20260812
Zeb2,7,95,0.877535,1295040,0.80062306,511377,0.9766426,698,0.7967964,287011,0.8049642,224366,"[71924066, 78591294, 78591296, 78591298, 78591302, 78591304, 78591306, 78591308, 78591310, 78633497, 79736351, 79736365, 79736369, 79736377, 80413076]","[78633499, 78633501, 78633503, 78633505, 79736373, 80413074, 80413078]",,20260812
Zeb2,7,96,0.87210333,1295040,0.7909762,511377,0.98144984,698,0.80053717,294580,0.7808043,216797,"[78591294, 78591296, 78591300, 78591302, 78591304, 78591306, 78591310, 78591312, 78633499, 79736365, 79736369, 79736373, 79736377, 80413074, 80413078]","[71924066, 78591298, 78633497, 78633501, 78633505, 79736351, 80413076]",,20260812
Zeb2,7,97,0.8854272,1295040,0.81504047,511377,0.97651476,698,0.81371665,300243,0.8168763,211134,"[78591296, 78591300, 78591308, 78591312, 78633497, 78633501, 78633503, 78633505, 79736351, 79736369, 79736373, 80413072, 80413074, 80413076, 80413078]","[71924066, 78591294, 78591298, 78591304, 78591310, 78633499, 79736365]",,20260812
Zeb2,7,98,0.9015664,1295040,0.84185517,511377,0.98592293,698,0.8412448,289367,0.8425902,222010,"[78591294, 78591296, 78591298, 78591304, 78591306, 78591312, 78633497, 78633501, 78633505, 79736351, 79736369, 79736373, 79736377, 80413074, 80413078]","[78591300, 78591302, 78591308, 78633499, 78633503, 79736365, 80413072]",,20260812
Zeb2,7,99,0.87755716,1295040,0.8027922,511377,0.97640896,698,0.7947788,290974,0.81268376,220403,"[78591294, 78591296, 78591298, 78591300, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 78633503, 79736351, 79736377, 80413072]","[71924066, 78591304, 79736369, 79736373, 80413074, 80413076, 80413078]",,20260812
Zeb2,8,0,0.89334106,1295040,0.82506645,511377,0.98255205,698,0.8183397,317387,0.8341477,193990,"[71924066, 78591296, 78591300, 78591302, 78591306, 78591310, 78633499, 78633503, 78633505, 79736365, 79736369, 79736373, 80413072, 80413074, 80413076]","[78591294, 78591304, 78591308, 78633497, 78633501, 79736351, 79736377, 80413078]",,20260812
Zeb2,8,1,0.9096381,1295040,0.85209066,511377,0.98835564,698,0.84508336,313612,0.86212677,197765,"[71924066, 78591294, 78591296, 78591298, 78591302, 78591304, 78591308, 78591310, 78633499, 79736351, 79736369, 79736373, 79736377, 80413074, 80413078]","[78591300, 78591306, 78591312, 78633497, 78633501, 78633503, 79736365, 80413076]",,20260812
Zeb2,8,2,0.8831203,1295040,0.8127641,511377,0.97688484,698,0.80515474,313805,0.822626,197572,"[78591296, 78591298, 78591300, 78591304, 78591306, 78591308, 78591312, 78633497, 78633499, 78633501, 79736351, 79736369, 80413072, 80413074, 80413078]","[71924066, 78591294, 78591310, 78633503, 78633505, 79736365, 79736373, 79736377]",,20260812
Zeb2,8,3,0.8982095,1295040,0.83509016,511377,0.9827387,698,0.83282363,320716,0.8383485,190661,"[78591298, 78591302, 78591304, 78591308, 78591312, 78633497, 78633499, 78633501, 78633503, 79736351, 79736365, 79736373, 79736377, 80413076, 80413078]","[71924066, 78591294, 78591296, 78591300, 78591306, 78591310, 79736369, 80413072]",,20260812
Zeb2,8,4,0.90355176,1295040,0.84154725,511377,0.98211306,698,0.83628476,317003,0.848394,194374,"[71924066, 78591294, 78591296, 78591300, 78591302, 78591306, 78591308, 78633501, 78633503, 78633505, 79736351, 79736365, 79736377, 80413072, 80413078]","[78591298, 78591310, 78591312, 78633497, 78633499, 79736369, 80413074, 80413076]",,20260812
Zeb2,8,5,0.8851009,1295040,0.81429636,511377,0.9745432,698,0.81193924,314499,0.81741345,196878,"[71924066, 78591294, 78591296, 78591304, 78591306, 78591308, 78591310, 78591312, 78633497, 78633501, 79736351, 79736369, 79736377, 80413072, 80413078]","[78591302, 78633499, 78633503, 78633505, 79736365, 79736373, 80413074, 80413076]",,20260812
Zeb2,8,6,0.89935774,1295040,0.8375145,511377,0.979217,698,0.83201075,319531,0.84465647,191846,"[78591294, 78591306, 78591308, 78591310, 78633497, 78633499, 78633503, 78633505, 79736351, 79736365, 79736369, 79736373, 80413072, 80413074, 80413078]","[71924066, 78591298, 78591300, 78591302, 78591304, 78591312, 78633501, 79736377]",,20260812
Zeb2,8,7,0.911168,1295040,0.8550832,511377,0.98589957,698,0.847093,312104,0.8656776,199273,"[78591298, 78591306, 78591308, 78591310, 78591312, 78633499, 78633501, 78633503, 78633505, 79736365, 79736369, 79736373, 80413072, 80413074, 80413076]","[71924066, 78591296, 78591300, 78591302, 78591304, 79736351, 79736377, 80413078]",,20260812
Zeb2,8,8,0.9002351,1295040,0.8370986,511377,0.9794239,698,0.83119655,313525,0.8452745,197852,"[71924066, 78591296, 78591298, 78591304, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 79736365, 79736373, 79736377, 80413074, 80413078]","[78591294, 78591300, 78591302, 78633503, 78633505, 79736351, 79736369, 80413076]",,20260812
Zeb2,8,9,0.9045819,1295040,0.8433992,511377,0.98291045,698,0.8357538,313922,0.85384494,197455,"[71924066, 78591296, 78591298, 78591308, 78591310, 78591312, 78633501, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591300, 78591302, 78591304, 78591306, 78633497, 78633503, 78633505, 79736351]",,20260812
Zeb2,8,10,0.86593926,1295040,0.7809969,511377,0.96447825,698,0.7723568,322743,0.7936431,188634,"[78591298, 78591300, 78591302, 78591306, 78591308, 78591310, 78591312, 78633501, 78633505, 79736365, 79736369, 79736373, 80413072, 80413074, 80413076]","[71924066, 78591294, 78591304, 78633497, 78633499, 78633503, 79736351, 80413078]",,20260812
Zeb2,8,11,0.89274895,1295040,0.8247943,511377,0.9769205,698,0.8222302,324042,0.82866246,187335,"[78591296, 78591298, 78591300, 78591306, 78591308, 78591310, 78633497, 78633501, 78633505, 79736351, 79736365, 79736369, 79736373, 79736377, 80413078]","[71924066, 78591294, 78591302, 78591304, 78633499, 78633503, 80413072, 80413076]",,20260812
Zeb2,8,12,0.90160596,1295040,0.8396082,511377,0.9870114,698,0.8360355,319184,0.8444611,192193,"[71924066, 78591296, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 78633505, 79736351, 79736377, 80413072, 80413074, 80413076]","[78591294, 78591298, 78591302, 78591304, 78633503, 79736369, 79736373, 80413078]",,20260812
Zeb2,8,13,0.8891988,1295040,0.8191529,511377,0.97553587,698,0.8145789,317001,0.8249991,194376,"[78591294, 78591304, 78591306, 78591308, 78591310, 78591312, 78633501, 78633503, 79736351, 79736369, 79736373, 80413072, 80413074, 80413076, 80413078]","[71924066, 78591300, 78591302, 78633497, 78633499, 78633505, 79736365, 79736377]",,20260812
Zeb2,8,14,0.8945911,1295040,0.8276728,511377,0.975705,698,0.82294583,314332,0.83480215,197045,"[71924066, 78591294, 78591296, 78591300, 78591302, 78591308, 78591310, 78633501, 78633503, 78633505, 79736351, 79736369, 79736377, 80413072, 80413076]","[78591304, 78591312, 78633497, 78633499, 79736365, 79736373, 80413074, 80413078]",,20260812
Zeb2,8,15,0.8872273,1295040,0.81687915,511377,0.97948134,698,0.81512636,319421,0.82024133,191956,"[71924066, 78591296, 78591298, 78591302, 78591306, 78591312, 78633497, 78633499, 78633503, 79736351, 79736365, 79736369, 79736373, 80413074, 80413078]","[78591294, 78591300, 78591304, 78633501, 78633505, 79736377, 80413072, 80413076]",,20260812
Zeb2,8,16,0.9008356,1295040,0.8385844,511377,0.9860027,698,0.83576655,319438,0.8429176,191939,"[71924066, 78591298, 78591300, 78591302, 78591306, 78591310, 78591312, 78633497, 78633499, 78633501, 79736351, 79736373, 80413074, 80413076, 80413078]","[78591294, 78591296, 78591304, 78633503, 78633505, 79736365, 79736369, 80413072]",,20260812
Zeb2,8,17,0.91027284,1295040,0.85247934,511377,0.9870983,698,0.8501291,313147,0.85550535,198230,"[71924066, 78591294, 78591296, 78591300, 78591312, 78633497, 78633501, 78633505, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413078]","[78591302, 78591304, 78591306, 78591308, 78591310, 78633499, 78633503, 80413076]",,20260812
Zeb2,8,18,0.90314656,1295040,0.84149724,511377,0.97869277,698,0.8383758,316183,0.8456243,195194,"[78591294, 78591296, 78591300, 78591302, 78591304, 78591312, 78633497, 78633501, 79736351, 79736365, 79736369, 79736377, 80413074, 80413076, 80413078]","[78591298, 78591306, 78591308, 78591310, 78633499, 78633503, 78633505, 79736373]",,20260812
Zeb2,8,19,0.8967623,1295040,0.8349175,511377,0.9821687,698,0.8337158,315894,0.8370289,195483,"[71924066, 78591294, 78591296, 78591304, 78591306, 78591312, 78633497, 78633499, 78633501, 78633505, 79736351, 79736373, 80413072, 80413076, 80413078]","[78591300, 78591302, 78591308, 78591310, 78633503, 79736365, 79736369, 79736377]",,20260812
Zeb2,8,20,0.90597606,1295040,0.84630895,511377,0.9841026,698,0.84111494,312871,0.85410327,198506,"[78591296, 78591298, 78591300, 78591304, 78591308, 78591312, 78633497, 78633499, 78633503, 78633505, 79736351, 79736365, 79736373, 80413072, 80413074]","[71924066, 78591302, 78591306, 78591310, 79736369, 79736377, 80413076, 80413078]",,20260812
Zeb2,8,21,0.9123721,1295040,0.8581426,511377,0.99061656,698,0.8525012,309752,0.86562335,201625,"[71924066, 78591296, 78591298, 78591300, 78591304, 78591310, 78591312, 78633497, 78633501, 78633503, 79736351, 79736365, 79736377, 80413072, 80413076]","[78591294, 78591302, 78591306, 78591308, 79736369, 79736373, 80413074, 80413078]",,20260812
Zeb2,8,22,0.8872176,1295040,0.8154607,511377,0.98272055,698,0.81203973,317116,0.8199562,194261,"[71924066, 78591294, 78591300, 78591304, 78591306, 78591308, 78591310, 78633497, 79736351, 79736365, 79736369, 79736377, 80413072, 80413074, 80413076]","[78591296, 78591298, 78591302, 78591312, 78633499, 78633503, 78633505, 80413078]",,20260812
Zeb2,8,23,0.89540386,1295040,0.8301425,511377,0.979455,698,0.8254893,316129,0.8369434,195248,"[71924066, 78591298, 78591300, 78591304, 78591306, 78591308, 78633501, 78633503, 78633505, 79736351, 79736365, 79736369, 79736373, 80413072, 80413076]","[78591296, 78591302, 78591310, 78591312, 78633497, 79736377, 80413074, 80413078]",,20260812
Zeb2,8,24,0.897071,1295040,0.83224654,511377,0.98439795,698,0.82668227,313566,0.8402234,197811,"[78591294, 78591296, 78591298, 78591304, 78591306, 78591310, 78591312, 78633497, 78633499, 78633501, 79736373, 79736377, 80413072, 80413074, 80413076]","[71924066, 78591300, 78591302, 78633505, 79736351, 79736365, 79736369, 80413078]",,20260812
Zeb2,8,25,0.89904577,1295040,0.8345696,511377,0.9813659,698,0.831923,318182,0.8384669,193195,"[71924066, 78591294, 78591300, 78591302, 78591308, 78591312, 78633497, 78633503, 78633505, 79736351, 79736365, 79736377, 80413072, 80413076, 80413078]","[78591296, 78591298, 78591304, 78591306, 78591310, 78633499, 78633501, 79736369]",,20260812
Zeb2,8,26,0.90790576,1295040,0.8495436,511377,0.9861169,698,0.8482595,316247,0.851767,195130,"[78591294, 78591304, 78591306, 78591308, 78591310, 78633497, 78633499, 78633501, 78633503, 79736365, 79736369, 79736373, 79736377, 80413074, 80413078]","[71924066, 78591296, 78591298, 78591300, 78591302, 78633505, 79736351, 80413072]",,20260812
Zeb2,8,27,0.90625656,1295040,0.84861743,511377,0.98460615,698,0.840683,321822,0.860193,189555,"[71924066, 78591296, 78591300, 78591302, 78591304, 78591306, 78633497, 78633499, 78633501, 78633503, 79736365, 79736373, 80413072, 80413074, 80413078]","[78591294, 78591298, 78591308, 78591310, 79736351, 79736369, 79736377, 80413076]",,20260812
Zeb2,8,28,0.8723258,1295040,0.79257,511377,0.97621447,698,0.78716505,313430,0.80150455,197947,"[71924066, 78591294, 78591300, 78591302, 78591304, 78591308, 78591312, 78633497, 78633501, 78633503, 78633505, 79736365, 79736373, 79736377, 80413074]","[78591296, 78591310, 78633499, 79736351, 79736369, 80413072, 80413076, 80413078]",,20260812
Zeb2,8,29,0.8988005,1295040,0.836273,511377,0.982323,698,0.83835495,316770,0.8350812,194607,"[71924066, 78591294, 78591300, 78591304, 78591306, 78591308, 78591312, 78633497, 78633503, 79736351, 79736365, 79736369, 79736373, 79736377, 80413072]","[78591296, 78591298, 78591302, 78591310, 78633501, 78633505, 80413074, 80413076]",,20260812
Zeb2,8,30,0.90250945,1295040,0.84365344,511377,0.98193216,698,0.84079516,316216,0.84760517,195161,"[78591294, 78591296, 78591300, 78591302, 78591304, 78591306, 78591308, 78633497, 78633499, 78633503, 79736351, 79736365, 79736373, 80413076, 80413078]","[71924066, 78591298, 78591310, 78591312, 78633501, 79736377, 80413072, 80413074]",,20260812
Zeb2,8,31,0.9087299,1295040,0.8522997,511377,0.98499537,698,0.84726334,317811,0.86022526,193566,"[71924066, 78591294, 78591296, 78591300, 78633497, 78633499, 78633503, 78633505, 79736351, 79736369, 79736373, 79736377, 80413072, 80413076, 80413078]","[78591302, 78591304, 78591306, 78591308, 78591310, 78591312, 79736365, 80413074]",,20260812
Zeb2,8,32,0.9079789,1295040,0.8511324,511377,0.9861264,698,0.8460454,315786,0.8587894,195591,"[71924066, 78591298, 78591304, 78591308, 78591310, 78591312, 78633497, 78633499, 78633505, 79736365, 79736369, 79736373, 80413074, 80413076, 80413078]","[78591294, 78591296, 78591302, 78591306, 78633501, 79736351, 79736377, 80413072]",,20260812
Zeb2,8,33,0.9099474,1295040,0.85274434,511377,0.9872988,698,0.84911346,318060,0.8575504,193317,"[78591296, 78591298, 78591300, 78591304, 78591306, 78591310, 78591312, 78633497, 78633501, 79736351, 79736365, 79736373, 79736377, 80413072, 80413078]","[71924066, 78591294, 78591302, 78591308, 78633499, 78633503, 79736369, 80413076]",,20260812
Zeb2,8,34,0.8950874,1295040,0.82918495,511377,0.98046124,698,0.82417136,315640,0.8359375,195737,"[78591296, 78591298, 78591300, 78591302, 78591304, 78591308, 78591310, 78591312, 78633497, 78633501, 78633505, 79736365, 80413072, 80413074, 80413078]","[71924066, 78591294, 78591306, 78633499, 79736351, 79736373, 79736377, 80413076]",,20260812
Zeb2,8,35,0.90838075,1295040,0.8518088,511377,0.9849791,698,0.84681875,310081,0.8587799,201296,"[71924066, 78591298, 78591304, 78591306, 78591308, 78591310, 78633497, 78633501, 78633505, 79736351, 79736365, 79736369, 79736377, 80413074, 80413078]","[78591294, 78591296, 78591300, 78591302, 78633503, 79736373, 80413072, 80413076]",,20260812
Zeb2,8,36,0.9064016,1295040,0.84638333,511377,0.9816692,698,0.84207225,315255,0.85350496,196122,"[71924066, 78591298, 78591300, 78591312, 78633497, 78633499, 78633501, 78633503, 79736351, 79736365, 79736373, 79736377, 80413072, 80413074, 80413076]","[78591294, 78591296, 78591302, 78591304, 78591308, 78591310, 78633505, 80413078]",,20260812
